SITE_ID,UID,VISIT_NO,REF_NWCA,NWCA_ECO4,NWCA_WET_GRP,TOTN_SPP,TOTN_FAM,H_ALL,J_ALL,D_ALL,TOTN_NATSPP,TOTN_INTRSPP,H_NAT,J_NAT,D_NAT,N_GRAMINOID,N_FORB,N_HERB,N_SHRUB,N_TREE,N_ANNUAL,N_PERENNIAL,FREQ_SUBMERGED_AQ,FREQ_FLOATING_AQ,FREQ_VTALL_VEG,FREQ_TALL_VEG,FREQ_HMED_VEG,FREQ_MED_VEG,FREQ_SMALL_VEG,FREQ_VSMALL_VEG,FREQ_H2O,FREQ_LITTER,FREQ_EXPOSED_SOIL,FREQ_EXPOSED_GRAVEL,XABCOV_AC,ELEVMAX_200M,ELEVMEAN_200M,ELEVMIN_200M,PCVPY_PT,PIP_PT,PMAX_PT,PMEAN_PT,PMIN_PT,TIP_PT,TMAX_PT,TMAXSD_PT,TMEAN_PT,TMEANPW_PT,TMEANPY_PT,TMEANSD_PT,TMIN_PT,TMINSD_PT,pH_All_Layers,pH_Upper_Layer
NWCA11-6363,3990,1,M,EMU,PRLH,30,15,1.7526,0.5153,0.7907,23,5,1.3166,0.4199,0.6545,6,18,24,0,3,11,14,0,0,0,0,60,100,60,80,0,100,80,0,38.16,28.99,28.562,28.32,0.499875,44.102,14.465,118.495,7.046,25.815,24.28,0.61,17.394,5.768,17.411,0.552,10.51,0.658,4.666666667,4.666666667
NWCA11-6368,3983,1,M,EMU,PRLW,60,36,2.3499,0.5739,0.8654,53,5,2.3215,0.5847,0.864,8,31,39,0,7,6,47,0,0,80,80,60,80,60,100,40,100,100,0,0.58,85.06,84.056,83.6,0.828988,51.65,11.949,119.082,6.57,24.595,21.02,0.635,15.234,2.167,15.555,0.566,9.45,0.616,6.766666667,6.05
NWCA11-7004,5308,1,M,IPL,PRLW,38,22,2.633,0.7238,0.9017,32,3,2.4046,0.6938,0.874,7,14,21,1,3,6,26,0,0,0,0,100,100,100,100,0,100,80,0,18.46,25.14,24.226,23.56,1.09397,5.293,5.925,29.348,0.014,21.525,24.2,0.596,16.595,8.442,16.387,0.481,8.99,0.637,6.833333333,6.45
NWCA11-7006,5309,1,M,IPL,PRLH,24,12,2.0422,0.6426,0.8318,21,2,1.9147,0.6289,0.8171,8,12,20,0,2,4,18,40,0,0,0,0,60,100,100,100,0,100,0,7.7,280.48,275.822,274.17,0.41167,63.233,10.911,107.706,6.229,17.816,12.08,0.654,6.482,-8.117,6.466,0.754,0.88,0.912,5.1,5.1
NWCA11-ID-0001,4725,1,I,W,PRLH,14,10,1.3705,0.5193,0.6997,12,1,1.2943,0.5209,0.6892,7,4,11,0,0,0,10,0,0,0,0,0,0,100,100,0,100,100,0,0.64,4.07,3.374,2.82,0.507873,58.241,21.065,155.755,7.921,26.528,26.03,0.552,19.99,9.198,19.475,0.531,13.95,0.634,4.4,4.4
NWCA11-ID-0012,4726,1,M,W,PRLW,32,21,2.276,0.6567,0.8597,14,10,1.5763,0.5973,0.7434,4,11,15,2,4,5,21,0,0,0,100,100,100,100,100,100,100,20,20,57.2,2.75,1.641,-0.12,0.592708,46.469,18.34,128.194,5.672,27.196,24.51,0.491,19.663,9.653,20.156,0.548,14.81,0.676,6.3,6.3
NWCA11-ID-0015,4776,1,M,W,PRLW,43,23,1.6039,0.4264,0.6364,35,4,1.5087,0.4243,0.6211,10,22,32,3,1,0,38,40,20,0,0,0,100,100,100,100,100,60,0,2.34,180.16,156.1,150.83,0.313827,91.428,11.471,114.391,6.82,19.168,15.37,0.708,8.982,-4.78,8.919,0.65,2.59,0.822,6.775,6.533333333
NWCA11-ID-0018,4900,1,I,W,PRLW,54,20,2.1633,0.5423,0.7528,41,7,1.9417,0.5229,0.7149,13,20,33,2,6,1,49,0,0,20,0,60,100,100,100,20,100,100,0,9,52.3,52.009,51.83,0.721546,53.425,13.42,125.437,5.783,25.548,22.11,0.63,16.505,4.606,17.221,0.514,10.9,0.52,5.65,5.65
NWCA11-ID-0020,4901,1,L,W,PRLW,42,21,1.3385,0.3581,0.474,32,3,1.2893,0.372,0.4659,6,26,32,2,3,0,34,0,0,0,0,0,0,40,100,40,100,60,0,0.34,190.52,157.062,147.73,0.261596,97.291,12.946,132.749,8.444,19.693,15.47,0.644,9.499,-3.981,9.622,0.645,3.53,0.75,5.066666667,5.066666667
NWCA11-ID-0031,4902,1,L,W,PRLW,48,34,2.1194,0.5475,0.7841,37,0,2.0332,0.5631,0.7757,5,28,33,2,3,1,38,0,0,60,0,80,80,100,100,0,0,0,0,0,121.44,114.197,107.44,0.25421,94.602,12.923,130.815,8.412,19.895,15.44,0.691,9.582,-3.897,9.725,0.678,3.72,0.754,5.533333333,5.3
NWCA11-ID-0044,4903,1,L,W,PRLH,38,14,2.5111,0.6903,0.8864,29,5,2.1839,0.6486,0.8475,20,16,36,0,0,1,31,0,0,0,0,0,0,100,100,0,100,100,0,22.64,264.78,260.131,258.52,0.72108,49.317,9.896,79.823,2.458,17.174,12.37,0.855,6.626,-8.713,6.326,0.845,0.88,0.903,7.466666667,7.466666667
NWCA11-ID-0045,4904,1,I,W,PRLW,69,23,2.5233,0.5959,0.8499,52,9,2.3389,0.5919,0.8355,23,28,51,4,0,2,61,0,0,0,0,0,80,100,100,100,100,100,60,1.78,569.78,565.862,561.47,0.608214,42.536,8.449,46.252,1.057,16.776,11.85,1.222,5.465,-13.008,3.975,1.054,-0.92,1.001,,
NWCA11-ID-0059,4905,1,I,W,PRLW,53,28,2.7391,0.6899,0.9093,44,2,2.6928,0.7116,0.9075,7,31,38,1,7,0,47,0,0,100,60,40,100,100,100,100,100,100,0,0.16,61.58,61.121,60.91,0.542157,23.421,12.782,132.537,7.107,27.277,24.06,0.599,17.587,6.882,18.484,0.445,11.11,0.474,4.7,4.8
NWCA11-ID-0062,4906,1,I,W,PRLW,43,21,2.7438,0.7295,0.9122,40,0,2.7233,0.7382,0.9114,12,22,34,1,3,0,39,0,0,0,80,40,40,100,100,40,100,100,20,0,2108.53,2070.91,2052.13,0.498305,35.347,23.439,175.312,4.941,10.822,8.39,1.123,2.811,-5.062,2.956,1.073,-2.77,1.247,4.85,4.5
NWCA11-ID-0066,4909,1,M,W,PRLW,63,28,2.3182,0.5595,0.8151,46,7,2.0514,0.5358,0.7848,11,31,42,5,2,2,51,20,0,0,0,0,100,100,100,20,100,100,0,5.62,201.43,199.066,196.8,0.647828,42.601,11.214,97.165,4.581,20.849,16.32,0.758,10.571,-4.935,10.549,0.692,4.82,0.731,7.7,7.7
NWCA11-ID-0068,4907,1,I,W,PRLW,78,30,3.0318,0.6959,0.8865,63,9,2.849,0.6876,0.8642,17,40,57,4,1,3,66,0,0,0,0,80,80,100,100,20,100,100,80,6.42,999.98,960.615,942.03,0.399297,67.054,14.648,132.726,8.368,16.229,13.97,0.84,7.747,-5.367,7.171,0.683,1.53,0.638,4.52,4.4
NWCA11-ID-0069,4908,1,I,W,PRLW,58,23,2.6646,0.6562,0.8748,42,10,2.1681,0.5801,0.7588,18,32,50,3,0,0,49,0,0,0,0,0,80,100,100,20,100,80,40,46.6,2.199,2.127,2.073,0.504963,36.486,7.893,72.292,3.158,13.334,7.88,0.899,3.53,-9.726,4.622,0.943,-0.82,1.03,6,6
NWCA11-ID-0084,4910,1,M,W,PRLW,73,31,2.6991,0.6291,0.849,57,10,2.4679,0.6104,0.8174,15,41,56,4,3,2,62,0,0,0,60,100,100,100,100,100,100,100,100,7,97.41,97.337,97.23,0.398277,57.08,10.447,99.806,6.036,18.863,12.66,0.652,7.461,-7.323,7.388,0.691,2.26,0.782,5.2,5.2
NWCA11-MN-0001,5868,2,L,EMU,PRLW,75,38,2.6125,0.6051,0.8685,71,1,2.6051,0.6111,0.8682,10,35,45,4,10,1,71,0,0,0,100,100,100,100,100,80,100,100,0,0.02,24.44,23.819,23.54,0.546685,30.72,14.575,142.337,8.309,26.7,24.1,0.609,18.061,7.694,19.002,0.531,12.03,0.594,6.2,6.2
NWCA11-MN-0001,5871,1,L,EMU,PRLW,69,37,2.4852,0.5869,0.8488,67,0,2.458,0.5846,0.8465,10,28,38,5,10,1,66,0,0,0,80,100,100,80,80,100,100,0,0,0,285.12,276.888,275.48,0.415401,63.01,10.902,107.615,6.158,17.867,12.1,0.655,6.487,-8.112,6.522,0.752,0.88,0.908,3.5,
NWCA11-MN-0002,5236,2,I,EMU,PRLH,14,11,1.0724,0.4064,0.5951,10,2,0.2666,0.1158,0.0948,2,11,13,0,1,0,14,0,40,0,0,0,60,100,60,100,100,0,0,53.04,2.22,1.64,1.07,0.503946,59.239,17.559,155.164,10.91,26.897,25.56,0.507,19.8,10.19,20.322,0.43,14.04,0.461,6.3,6.3
NWCA11-MN-0002,5869,1,I,EMU,PRLH,11,9,0.9631,0.4016,0.5449,8,1,0.1525,0.0733,0.05,2,9,11,0,0,0,11,0,40,0,0,0,60,100,40,100,100,0,0,33.82,2.83,2.83,2.83,0.47143,58.493,19.774,152.911,7.701,26.539,26.31,0.605,19.753,9.375,19.462,0.553,13.19,0.732,4.15,4.15
NWCA11-MN-0003,5873,1,M,EMU,PRLW,77,34,2.8636,0.6592,0.9045,76,0,2.8488,0.6578,0.9037,14,41,55,5,3,3,70,20,0,0,0,60,100,100,100,100,100,60,0,0.62,2664.83,2644.22,2630.3,1.03957,31.733,12.676,67.484,2.039,14.375,14.64,0.877,6.44,-0.167,7.412,0.553,-1.76,0.725,6.533333333,6.5
NWCA11-MN-0004,5875,1,I,IPL,PRLH,28,14,1.7975,0.5394,0.776,21,6,1.9258,0.6325,0.8014,5,19,24,0,0,2,24,0,0,0,0,0,60,100,100,0,100,0,0,127.1,1486.49,1458.18,1429.13,0.51695,35.707,22.905,163.082,3.899,12.63,10.93,1.141,5.701,-2.848,5.005,1.094,0.47,1.14,4.6,4.6
NWCA11-MN-0005,5876,1,I,EMU,PRLW,18,7,1.8146,0.6278,0.7751,18,0,1.8146,0.6278,0.7751,8,2,10,3,2,0,18,0,0,0,0,60,100,100,100,0,100,0,0,0,378.38,377.879,377.46,0.728451,40.221,10.927,62.377,1.394,15.638,9.58,1.076,3.451,-14.801,2.991,1.062,-2.67,1.126,5.6,5.6
NWCA11-MN-0006,5878,1,I,EMU,PRLH,79,39,2.9249,0.6694,0.9105,74,2,2.8628,0.6651,0.8953,15,37,52,3,8,3,73,0,100,0,20,40,100,100,100,100,100,40,0,28.04,392.72,382.573,380.99,0.676065,45.266,11.089,72.663,1.521,15.673,10.74,1.038,4.687,-12.594,4.104,1.035,-1.36,1.117,5.45,5.45
NWCA11-MN-0007,5910,1,I,EMU,PRLH,14,10,0.8814,0.334,0.4039,13,0,0.6367,0.2482,0.2904,5,8,13,0,0,1,13,0,0,0,0,0,100,100,100,100,100,0,0,10.02,386.09,379.707,376.31,0.734804,45.677,12.371,86.087,1.825,18.792,12.57,0.984,7.299,-10.437,6.631,0.908,2.02,0.92,6.533333333,6.533333333
NWCA11-MN-0008,5885,1,I,IPL,PRLH,16,10,1.441,0.5197,0.7286,7,5,0.3838,0.1972,0.1926,3,11,14,0,0,0,14,0,80,0,0,0,100,100,100,0,100,0,0,114.5,289.64,285.027,282.2,0.662251,56.86,11.296,78.063,1.786,17.588,12,1.005,6.132,-11.406,5.576,0.944,0.26,1.047,6.3,6.3
NWCA11-MN-0010,5882,1,M,EMU,PRLW,41,20,1.4723,0.3965,0.5595,40,0,1.4709,0.3987,0.5594,11,11,22,6,2,0,39,0,0,0,40,100,100,100,100,80,100,100,0,0,194.79,184.861,182.43,0.723739,65.507,12.759,92.542,2.961,19.71,14.7,0.8,8.893,-7.642,8.582,0.854,3.09,1.06,7.4625,7.433333333
NWCA11-MN-0011,5883,1,I,EMU,PRLW,40,20,1.5466,0.4193,0.6634,27,9,1.3148,0.3989,0.5584,5,25,30,1,1,0,36,0,0,0,0,20,100,100,100,60,100,0,0,85.28,365.67,365.534,365.39,0.715288,42.038,10.591,60.974,1.274,16.072,9.87,1.079,3.823,-14.233,3.482,1.066,-2.22,1.145,5.8,5.8
NWCA11-MN-0017,5888,1,I,EMU,PRLW,12,5,1.3656,0.5496,0.6095,12,0,1.3656,0.5496,0.6095,3,2,5,3,2,0,12,0,0,0,0,0,0,0,100,20,100,0,0,0,11.77,10.772,9.75,0.267423,58.481,12.899,127.234,9.082,19.104,15.78,0.616,10.014,-2.74,10.274,0.605,4.24,0.644,5.1,4.7
NWCA11-MN-0018,5890,1,M,EMU,PRLW,115,45,3.4377,0.7245,0.9399,105,6,3.3549,0.7209,0.9329,20,57,77,3,8,3,102,0,0,0,20,100,100,100,100,80,60,20,0,16.36,807.09,791.385,788.52,0.394688,19.375,8.084,65.291,2.815,13.936,12.69,0.805,6.442,-4.493,5.556,0.627,0.2,0.645,5.25,5
NWCA11-MN-0019,5892,1,L,IPL,PRLH,28,14,1.6867,0.5062,0.718,25,0,1.7458,0.5424,0.7249,14,11,25,0,0,1,26,100,20,0,0,0,80,100,100,80,100,0,0,48.02,1.32,1.282,1.02,0.682503,57.324,22.213,143.887,6.206,26.551,26.3,0.578,20.5,10.843,20.397,0.493,14.7,0.675,6.666666667,6.666666667
NWCA11-MN-0020,5894,1,L,EMU,PRLW,59,34,2.4977,0.6126,0.8475,58,0,2.4954,0.6146,0.8474,10,27,37,6,1,1,55,0,0,0,80,100,100,100,100,100,100,0,0,0,69.15,42.133,32.5,0.686132,13.864,29.577,167.827,1.247,13.628,15.82,0.537,11.497,7.312,10.701,0.51,7.17,0.558,4.82,4.8
NWCA11-MN-0021,5895,1,L,EMU,PRLH,59,27,2.6273,0.6443,0.8796,59,0,2.6273,0.6443,0.8796,13,23,36,6,5,1,54,40,0,0,0,0,80,100,100,80,100,0,0,0,36.1,35.391,33.76,0.608666,36.148,14.01,119.739,7.245,26.599,25.07,0.572,18.83,8,19.019,0.501,12.59,0.694,4.52,4.466666667
NWCA11-MN-0024,5897,1,L,EMU,PRLW,72,34,2.4806,0.58,0.8237,71,0,2.478,0.5813,0.8235,12,32,44,8,5,1,69,0,0,0,40,100,100,100,100,80,100,100,0,0,193.77,179.861,176.5,0.589034,56.572,10.618,92.233,3.878,20.218,15.33,0.769,9.729,-6.063,9.675,0.751,4.12,0.8,7.783333333,7.633333333
NWCA11-MN-0025,5898,1,I,IPL,PRLW,48,27,2.3599,0.6096,0.8684,43,4,2.2552,0.5996,0.8547,7,30,37,2,0,3,43,0,0,0,0,0,100,100,100,100,100,0,0,9.88,2028.4,2023.49,2019.44,0.591709,10.806,3.748,31.83,1.743,12.277,11.31,1.284,3.375,-7.492,2.562,1.21,-4.56,1.256,7.9,7.9
NWCA11-MN-0026,5900,1,I,EMU,PRLW,32,15,2.1185,0.6113,0.82,32,0,2.1185,0.6113,0.82,5,6,11,5,5,0,32,0,0,0,60,100,100,100,100,0,100,0,0,0,2.65,1.444,4.00E-02,0.549737,49.652,11.297,108.402,7.794,23.504,18.93,0.558,14.457,2.557,14.832,0.513,9.98,0.59,5.133333333,5.066666667
NWCA11-MN-0027,5902,1,I,IPL,PRLH,18,13,0.7166,0.2479,0.3358,16,0,1.0255,0.3699,0.4955,3,10,13,1,1,0,18,80,100,0,0,0,100,80,0,100,100,0,0,77.54,34.03,33.361,32.64,0.547142,50.342,14.497,120.011,6.681,26.509,24.88,0.574,18.313,7.048,18.226,0.528,11.75,0.663,4.333333333,4.333333333
NWCA11-MN-0029,5904,1,L,EMU,PRLW,79,40,2.4903,0.5699,0.8629,74,2,2.4189,0.562,0.8408,10,43,53,1,7,4,69,0,100,0,20,60,100,100,100,100,100,0,0,37.04,569.36,565.439,560.7,0.546953,92.549,12.815,130.805,8.302,17.938,13.2,0.677,7.604,-5.805,7.389,0.612,2.01,0.633,4.56,4.05
NWCA11-MN-0030,5906,1,I,EMU,PRLW,101,34,2.7175,0.5888,0.8888,92,6,2.6781,0.5923,0.8867,21,47,68,7,8,2,91,0,0,0,0,100,100,100,100,0,100,0,0,1.98,57.49,56.046,55.77,0.538674,45.361,14.844,119.48,6.199,26.606,25.76,0.56,19.208,8.337,19.069,0.529,12.66,0.695,4.433333333,
NWCA11-MN-0032,5908,1,I,IPL,PRLW,62,28,2.489,0.6031,0.8785,59,1,2.4319,0.5964,0.873,13,35,48,4,2,3,55,0,100,0,0,0,60,100,100,60,100,0,0,4.02,23.91,23.526,23.2,0.671415,64.605,18.716,121.666,5.076,27.488,28.26,0.467,22.498,14.362,22.396,0.486,16.74,0.651,5.1,5.1
NWCA11-ND-5001,3456,1,I,IPL,PRLH,19,10,1.2281,0.4171,0.6447,15,3,0.8525,0.3148,0.5082,9,10,19,0,0,3,16,40,100,0,0,0,0,100,0,100,100,20,0,16.04,215.06,210.437,209.38,0.495345,53.593,10.713,100.858,5.372,19.57,14.98,0.725,9.904,-4.795,10.07,0.73,4.82,0.797,6.15,6.15
NWCA11-ND-5001,3457,2,I,IPL,PRLH,19,11,1.1914,0.4046,0.6462,15,3,0.8211,0.3032,0.5161,9,10,19,0,0,3,16,40,100,0,0,0,0,100,0,100,100,0,0,13.26,2.81,2.522,2.2,0.849236,71.926,19.52,167.965,10.344,26.636,23.96,0.546,19.764,9.433,19.895,0.479,15.57,0.732,4.725,4.68
NWCA11-ND-5003,3630,1,I,IPL,PRLH,11,8,1.7951,0.7486,0.8087,9,1,1.6899,0.7691,0.794,4,7,11,0,0,0,11,40,100,0,0,0,0,100,0,100,100,80,0,17.82,2410.37,2395,2370.66,0.405428,15.858,5.147,46.911,2.869,10.147,9.67,0.974,1.431,-8.88,1.212,0.98,-6.8,1.115,7.2,7
NWCA11-ND-5003,3631,2,I,IPL,PRLH,11,8,1.801,0.7511,0.8125,9,1,1.6824,0.7657,0.793,4,7,11,0,0,0,11,60,100,0,0,0,0,100,0,100,100,80,0,20.02,510.56,505.534,502.23,0.685301,35.773,8.349,46.6,1.173,15.844,9.88,1.245,3.687,-15.183,2.494,1.121,-2.51,1.126,,
NWCA11-ND-5004,3632,1,M,IPL,PRLH,20,4,1.7808,0.5944,0.7292,9,11,1.0597,0.4823,0.528,9,11,20,0,0,0,16,0,0,0,0,0,0,100,100,0,100,100,0,25.94,565.59,550.066,538.14,0.807905,38.406,8.598,52.66,1.168,17.208,12.14,1.319,5.919,-12.445,4.629,1.112,-0.31,1.053,7.966666667,8
NWCA11-ND-5006,3643,1,M,IPL,PRLH,6,3,0.843,0.4705,0.4214,4,1,0.7648,0.5517,0.5079,0,6,6,0,0,0,6,40,60,0,0,0,0,80,0,100,80,80,0,42.2,180.04,180.032,179.91,0.554657,35.178,9.425,82.538,3.932,17.179,12.14,0.733,7.597,-4.65,7.829,0.793,3.06,0.977,6.766666667,6.766666667
NWCA11-ND-5007,3636,1,I,IPL,PRLH,32,15,1.7257,0.4979,0.715,29,3,1.529,0.4541,0.6409,12,16,28,2,0,2,26,0,0,0,0,0,0,0,100,20,100,100,0,6.64,2130,2066.2,2032.91,0.558328,18.264,5.436,42.4,1.899,16.829,16.2,0.884,8.429,-2.506,8.099,0.562,0.66,0.609,8.275,8.133333333
NWCA11-ND-5008,3637,1,I,IPL,PRLH,24,14,1.1383,0.3582,0.4552,14,9,0.5059,0.1917,0.18,5,19,24,0,0,8,8,0,100,0,0,0,0,100,40,100,100,100,0,1.96,379.18,376.635,373.14,0.749921,37.282,8.722,51.427,1.014,17.225,11.03,1.224,4.887,-14.226,3.685,1.031,-1.26,1,,
NWCA11-ND-5010,3638,1,M,IPL,PRLH,23,13,1.0324,0.3293,0.4843,14,7,1.2412,0.4703,0.5009,5,16,21,0,0,1,17,0,0,0,0,0,0,100,20,100,80,100,0,54.88,24.04,20.916,20.61,0.478315,46.603,16.026,152.06,9.491,27.455,25.1,0.509,19.032,9.092,19.825,0.423,12.96,0.471,4.833333333,4.833333333
NWCA11-ND-5011,3639,1,I,IPL,PRLH,35,15,2.2495,0.6327,0.8273,23,11,1.7119,0.546,0.696,13,20,33,1,0,1,33,0,0,0,0,0,0,100,60,100,100,40,0,9.28,139.85,130.219,120.29,0.335187,57.614,12.854,119.087,8.042,19.074,13.43,0.662,8.252,-5.88,8.138,0.736,3.07,0.864,6.1,6.1
NWCA11-ND-5012,3640,1,I,IPL,PRLH,16,9,1.344,0.4847,0.596,12,4,0.9819,0.3951,0.476,9,7,16,0,0,0,16,100,0,0,0,0,0,20,60,100,100,0,0,1.28,387.2,384.517,382.66,0.836904,47.158,12.476,80.229,1.569,19.364,13.64,1.034,7.951,-9.579,7.301,0.879,2.26,0.848,7.9,7.9
NWCA11-ND-5013,3641,1,L,IPL,PRLH,36,12,2.06,0.5749,0.7661,30,6,1.8345,0.5394,0.7315,17,18,35,1,0,0,35,80,0,0,0,0,0,40,60,100,40,100,0,3.82,352.21,349.953,347.8,0.392131,64.684,11.202,105.874,5.453,19.283,14.76,0.66,9.072,-4.963,8.877,0.61,3.38,0.686,4.8,4.5
NWCA11-ND-5015,4787,1,I,IPL,PRLH,33,14,1.5999,0.4576,0.6911,26,7,1.5699,0.4818,0.688,12,19,31,0,0,6,24,0,0,0,0,0,0,100,100,60,100,100,0,0.36,304.5,259.945,243.52,0.668627,28.807,50.511,301.818,3.44,14.097,15.58,0.771,10.297,5.095,9.428,0.696,5.01,0.695,5.1,5.4
NWCA11-ND-5016,4939,1,I,IPL,PRLW,71,32,2.5696,0.6028,0.882,64,5,2.5505,0.6133,0.8813,16,34,50,3,5,2,63,0,0,0,80,100,60,100,100,100,100,100,0,0.24,365.61,364.877,364.22,0.675802,48.858,10.542,82.545,2.374,16.853,11.81,0.992,5.647,-10.357,5.482,0.985,-0.52,1.101,5,5
NWCA11-ND-5017,5040,1,M,IPL,PRLH,15,9,1.4945,0.5519,0.7321,9,5,0.8604,0.3916,0.5207,7,7,14,0,1,0,15,0,100,0,0,0,100,100,40,100,100,0,0,37.12,255.12,249.9,248.21,0.578833,55.007,11.511,101.701,5.291,19.711,14.98,0.674,9.788,-4.978,9.612,0.636,4.59,0.664,6.4,6.4
NWCA11-ND-5018,5247,1,M,IPL,PRLH,23,11,2.0257,0.6461,0.8283,16,7,1.4885,0.5369,0.6913,12,10,22,0,0,1,21,0,0,0,0,0,0,100,100,100,100,0,0,36.64,293.88,292.637,291.2,0.824572,36.195,9.407,50.464,1.127,16.41,9.52,1.169,3.858,-14.858,3.163,1.037,-1.8,1.047,,
NWCA11-ND-5019,5041,1,M,IPL,PRLH,4,3,0.0662,0.0478,0.0211,3,1,0.6829,0.6216,0.38,0,4,4,0,0,0,4,0,100,0,0,0,0,100,0,100,100,0,0,55.8,1682.04,1679.96,1677.84,0.583742,14.841,14.226,87.161,2.256,11.711,12.42,1.174,4.317,-5.262,3.854,1.11,-3.79,1.194,5.2,5.2
NWCA11-ND-5021,5042,1,I,IPL,PRLH,29,11,2.3958,0.7115,0.8502,22,6,2.2807,0.7378,0.8527,13,16,29,0,0,1,26,100,0,0,0,0,0,100,100,100,100,80,0,3.12,1.11,0.668,5.00E-02,0.86799,60.781,19.049,165.498,10.778,26.371,24.63,0.539,19.803,9.689,20.001,0.527,14.98,0.585,5.2,5.2
NWCA11-ND-5023,5043,1,I,IPL,PRLH,9,5,1.0294,0.4685,0.5073,7,2,0.9109,0.4681,0.4751,6,3,9,0,0,0,9,100,0,0,0,0,0,100,0,100,100,0,0,0.44,17.05,12.516,10.6,0.766963,60.804,18.718,129.362,5.332,27.187,27.89,0.521,21.287,12.532,21.506,0.564,14.69,0.73,6.1,6.1
NWCA11-ND-5027,5044,1,M,IPL,PRLH,25,11,1.9132,0.5944,0.8093,12,12,0.5799,0.2334,0.2282,9,16,25,0,0,10,12,0,0,0,0,0,0,100,60,0,100,60,0,33.2,2316.16,2286.69,2270.29,0.436888,28.286,9.817,83.614,3.676,9.973,8.41,0.88,2.115,-6.927,1.685,0.853,-4.18,0.996,5.2,5.233333333
NWCA11-ND-5030,5047,1,I,IPL,PRLH,21,8,1.6096,0.5287,0.7081,17,4,1.7408,0.6144,0.7728,9,12,21,0,0,1,20,0,80,0,0,0,100,40,20,100,100,0,0,43.24,2330.06,2325.13,2320.06,0.441955,30.572,9.054,71.609,4.162,10.315,8.23,1.037,1.817,-8.28,1.546,1.255,-4.6,1.581,7.483333333,7.1
NWCA11-ND-5032,5048,1,I,IPL,PRLH,20,11,1.4543,0.4855,0.674,16,2,1.1028,0.3978,0.501,11,8,19,1,0,0,20,0,0,0,0,0,0,100,60,100,100,100,0,9.46,25.99,22.825,21.75,0.776979,66.626,13.822,121.875,7.681,24.824,22.41,0.59,16.123,3.827,16.247,0.525,9.83,0.678,4.82,4.82
NWCA11-ND-5034,5049,1,I,IPL,PRLH,27,11,2.5466,0.7727,0.885,21,4,2.2127,0.7268,0.8346,12,12,24,1,0,1,25,100,0,0,0,0,0,100,100,100,100,0,0,4.02,71.99,66.458,65.04,0.414107,51.9,11.296,111.609,6.766,17.413,12.56,0.613,6.577,-6.515,7.061,0.677,0.59,0.817,5.733333333,5.733333333
NWCA11-ND-5037,5050,1,M,IPL,PRLH,5,4,0.8853,0.5501,0.4924,4,1,0.7889,0.5691,0.519,1,4,5,0,0,0,5,100,100,0,0,0,100,0,0,100,100,0,0,8.6,94.45,93.729,92.52,0.792674,53.497,13.617,129.111,7.416,24.047,20.19,0.701,14.388,1.047,14.906,0.582,8.59,0.616,7.55,7.55
NWCA11-ND-5040,5183,1,I,IPL,PRLH,16,11,1.3222,0.4769,0.6079,14,2,1.2683,0.4806,0.598,4,6,10,0,2,0,16,100,100,0,0,20,20,40,20,100,100,40,0,0.46,49.41,40.515,36.76,0.299555,59.76,11.993,123.168,8.891,19.374,15.07,0.647,9.388,-3.29,9.88,0.621,3.71,0.638,5.088888889,5.04
NWCA11-ND-5042,5184,1,I,IPL,PRLH,21,11,1.6998,0.5583,0.7798,19,2,1.5221,0.5169,0.7393,11,10,21,0,0,0,20,0,0,0,0,0,100,100,60,100,100,20,0,10.04,0.14,0.019,0,0.648251,66.208,15.209,127.895,8.103,24.788,21.42,0.637,16.47,4.152,16.114,0.601,11.52,0.844,5.4,5.4
NWCA11-ND-5043,5185,1,I,IPL,PRLH,30,16,1.8439,0.5421,0.7369,22,7,1.7415,0.5634,0.7312,9,19,28,1,1,0,27,80,100,0,20,0,0,100,80,100,20,0,0,16.52,15.83,14.715,13.68,0.713678,58.479,15.931,128.54,7.943,24.547,22.89,0.62,16.319,3.898,16.048,0.572,9.75,0.669,5.15,5.15
NWCA11-ND-5046,5186,1,I,IPL,PRLH,11,7,1.0354,0.4318,0.5199,9,1,0.8138,0.3704,0.3793,5,6,11,0,0,0,10,0,0,0,0,0,0,100,100,100,100,0,0,20.2,229.71,228.343,226.79,0.758542,38.1,9.533,81,3.509,16.04,10.59,0.922,5.37,-8.282,5.662,0.886,0.15,0.95,7.366666667,7.366666667
NWCA11-ND-5048,5187,1,I,IPL,PRLH,27,10,2.2616,0.6862,0.8256,24,3,2.1136,0.6651,0.8049,12,13,25,1,0,0,26,40,100,0,0,0,0,100,80,100,100,0,0,0.28,4.76,2.59,1.2,0.416203,48.736,13.007,111.636,7.379,24.602,19.99,0.684,15.943,4.349,16.307,0.537,11.9,0.643,5.25,5.25
NWCA11-ND-5049,5188,1,M,IPL,PRLH,8,4,1.3247,0.637,0.5831,7,1,1.177,0.6049,0.5368,6,2,8,0,0,0,8,100,0,0,0,0,0,100,0,100,100,40,0,1.4,64.43,63.342,60.93,0.727471,50.023,13.551,127.458,6.445,25.438,21.76,0.647,16.23,4.422,17.1,0.521,10.7,0.497,5.225,5.55
